1,0
51,0
101,0
151,0
201,0
251,0
301,0
351,0
401,0
451,0.333333
501,0
551,0.666667
601,1
651,2
701,2.33333
751,2
801,2.33333
851,3
901,3.66667
951,4.33333
1001,4.66667
1051,5.66667
1101,5.66667
1151,5.66667
1201,7.66667
1251,9.33333
1301,13.3333
1351,10.3333
1401,10.3333
1451,13.3333
1501,13
1551,14.3333
1601,15.3333
1651,15
1701,15.6667
1751,15.6667
1801,17.3333
1851,21
1901,20
1951,24
2001,22
2051,27.3333
2101,25.6667
2151,27
2201,27.6667
2251,30.6667
2301,43
2351,34.3333
2401,43
2451,37.3333
2501,37.3333
2551,38.3333
2601,40
2651,44
2701,44.6667
2751,47
2801,48.3333
2851,50
2901,52.3333
2951,54
3001,57
3051,59.6667
3101,61
3151,61.3333
3201,68.3333
3251,66.6667
3301,71
3351,74
3401,73.3333
3451,86.3333
3501,83.6667
3551,84.6667
3601,86
3651,86.3333
3701,88.6667
3751,93.3333
3801,94.6667
3851,96.6667
3901,101.333
3951,103.333
4001,103.333
4051,111.667
4101,113.667
4151,121
4201,136
4251,146
4301,124.333
4351,127.333
4401,133.667
4451,136.333
4501,137
4551,148.333
4601,151.333
4651,158.333
4701,150.667
4751,162
4801,159.333
4851,167.667
4901,169.667
4951,172.667
5001,182.333
5051,195.667
5101,186
5151,188
5201,205.333
5251,202.333
5301,199.333
5351,203.667
5401,211.333
5451,215.667
5501,294.333
5551,223
5601,232
5651,265.667
5701,256
5751,260.333
5801,269.667
5851,276.333
5901,272.667
5951,277.667
6001,314.667
6051,371
6101,408.667
6151,363.333
6201,384.333
6251,375.667
6301,395
6351,413.667
6401,449
6451,474.333
6501,469.667
6551,473.667
6601,440.667
6651,797.333
6701,393
6751,372
6801,519
6851,569
6901,592.667
6951,633
7001,739.333
7051,664.667
7101,757.667
7151,633.333
7201,916.667
7251,847
7301,853
7351,881
7401,852.333
7451,872.333
7501,905.333
7551,945.333
7601,924.333
7651,730.333
7701,771
7751,855
7801,1100.67
7851,1072.67
7901,1203.33
7951,1008.67
8001,1172.33
8051,1080
8101,1005.67
8151,1122.33
8201,1213.33
8251,1151.33
8301,1274.33
8351,1354.67
8401,1173.33
8451,1307
8501,1328.67
8551,1464
8601,1448.33
8651,1608.33
8701,1911.33
8751,1143.33
8801,1100.67
8851,1462.67
8901,1673.67
8951,1570.33
9001,996.333
9051,1340.33
9101,1366
9151,1499.33
9201,1863.33
9251,2294.33
9301,2168.33
9351,1542.33
9401,1792.67
9451,1562.67
9501,1557.33
9551,1464
9601,1404.33
9651,1616.67
9701,1641.67
9751,1662
9801,1767.33
9851,1679.33
9901,1666
9951,1689
10001,1721
10051,1849.33
10101,2791
10151,3008.67
10201,1839.33
10251,1849.67
10301,1847.33
10351,2522
10401,2581
10451,2373
10501,2432
10551,2604
10601,2495
10651,2545.67
10701,2663.33
10751,3576.67
10801,3839.33
