1,0
51,0
101,0
151,0
201,0
251,0
301,0
351,0
401,0
451,0
501,0
551,0
601,0.666667
651,1
701,1.66667
751,1
801,1.66667
851,2
901,2.33333
951,2.66667
1001,3
1051,4.66667
1101,2.66667
1151,4
1201,3
1251,3
1301,4.33333
1351,3.66667
1401,5
1451,5.66667
1501,6.66667
1551,5.66667
1601,6
1651,6
1701,7
1751,7
1801,7.66667
1851,10
1901,7.66667
1951,10.6667
2001,11.3333
2051,12
2101,10.3333
2151,11
2201,16.6667
2251,12.6667
2301,25
2351,13.3333
2401,14.3333
2451,16.3333
2501,14.3333
2551,16.3333
2601,14.6667
2651,17.6667
2701,16
2751,16.6667
2801,18.3333
2851,17.3333
2901,18
2951,19.6667
3001,20
3051,21
3101,24
3151,21.3333
3201,23
3251,24
3301,25.3333
3351,27
3401,28
3451,36
3501,28
3551,30.3333
3601,31
3651,32.3333
3701,33
3751,37.6667
3801,35.6667
3851,37.3333
3901,42
3951,35.6667
4001,36
4051,44.6667
4101,53
4151,43.6667
4201,44.3333
4251,48.3333
4301,44.6667
4351,44
4401,46.6667
4451,58
4501,53
4551,51
4601,56
4651,54
4701,57
4751,53.3333
4801,54
4851,57.3333
4901,57
4951,58.6667
5001,59.6667
5051,66.6667
5101,64.6667
5151,63.6667
5201,65.6667
5251,68
5301,68.3333
5351,70.6667
5401,89.3333
5451,82.6667
5501,129.333
5551,86.3333
5601,83.6667
5651,83
5701,87
5751,83.6667
5801,96.3333
5851,110.667
5901,110
5951,129
6001,127.667
6051,113.667
6101,119.333
6151,111
6201,114
6251,130.667
6301,166.333
6351,148.333
6401,153.333
6451,138.667
6501,160.333
6551,133.333
6601,136.333
6651,489.667
6701,205
6751,198.333
6801,218.333
6851,244.333
6901,249
6951,237
7001,166.333
7051,284
7101,362.667
7151,294
7201,264
7251,236
7301,247
7351,256.333
7401,300
7451,326.667
7501,254
7551,290.333
7601,311
7651,317
7701,360.333
7751,401
7801,304.333
7851,367.667
7901,401.667
7951,239.333
8001,315.667
8051,372
8101,451.667
8151,384.667
8201,261.333
8251,380.333
8301,467
8351,313.667
8401,312.333
8451,377
8501,432.667
8551,366.333
8601,332.333
8651,404
8701,1110.33
8751,425.333
8801,417.333
8851,266.333
8901,362
8951,422.667
9001,360.667
9051,563
9101,619.667
9151,711.333
9201,422.333
9251,545.333
9301,387.333
9351,404.667
9401,411.333
9451,408.333
9501,438
9551,517.667
9601,478.667
9651,559.667
9701,493.333
9751,432
9801,452.667
9851,600
9901,524
9951,742
10001,910
10051,808.667
10101,879
10151,778.667
10201,655.333
10251,648.667
10301,634.333
10351,632
10401,620.333
10451,632.667
10501,666.667
10551,704
10601,691
10651,884
10701,919
10751,1039
10801,1066.33
