1,0
51,0.00014
101,0.001131
151,0.003624
201,0.015297
251,0.084238
301,0.108315
351,0.184532
401,0.293097
451,0.434882
501,0.575846
551,0.74922
601,0.946001
651,1.1654
701,1.74174
751,1.8169
801,2.21874
851,2.69313
901,3.20643
951,4.61653
1001,5.89125
1051,8.14803
1101,8.33869
1151,9.90435
1201,11.379
1251,12.879
1301,14.2716
1351,15.8004
1401,17.5991
1451,22.6668
1501,28.8377
1551,28.0063
1601,27.6233
1651,29.4262
1701,42.8714
1751,48.6817
1801,54.3021
1851,65.4068
1901,64.5254
1951,69.942
2001,75.8935
2051,81.8121
2101,90.2618
2151,99.0283
2201,96.1731
2251,111.095
2301,165.617
2351,116.527
2401,123.519
2451,132.8
2501,142.76
2551,155.397
2601,167.696
2651,187.997
2701,147.211
2751,181.668
2801,194.629
2851,204.081
2901,203.84
2951,226.624
3001,241
3051,258.716
3101,286.302
3151,285.785
3201,299.347
3251,313.03
3301,332.406
3351,394.737
3401,398.193
3451,473.626
3501,379.926
