1,0
51,8.1e-05
101,0.000521
151,0.001491
201,0.003493
251,0.010509
301,0.027534
351,0.054741
401,0.100568
451,0.155188
501,0.26371
551,0.358904
601,0.468924
651,0.574853
701,0.734997
751,0.888885
801,1.13549
851,1.42855
901,1.64559
951,1.93294
1001,2.31037
1051,2.79029
1101,3.35619
1151,4.50139
1201,5.1111
1251,5.97793
1301,6.65838
1351,7.46458
1401,8.22145
1451,9.20496
1501,10.9845
1551,11.9667
1601,12.5908
1651,13.3022
1701,14.6568
1751,17.5969
1801,19.9745
1851,23.589
1901,22.7318
1951,24.6896
2001,23.3596
2051,35.6984
2101,33.0085
2151,30.5278
2201,32.4477
2251,35.8631
2301,54.8203
2351,42.5752
2401,46.0202
2451,48.9314
2501,53.3181
2551,56.8899
2601,60.6812
2651,70.969
2701,72.4933
2751,78.9538
2801,80.1839
2851,85.7032
2901,92.06
2951,97.598
3001,105.728
3051,113.39
3101,119.466
3151,121.891
3201,130.559
3251,133.12
3301,157.055
3351,160.189
3401,170.439
3451,254.173
3501,192.252
3551,197.662
3601,209.93
3651,219.904
3701,242.107
3751,246.41
3801,256.776
3851,257.424
3901,329.073
3951,302.438
4001,305.855
4051,340.197
4101,333.183
4151,309.405
4201,306.233
4251,302.635
